category,name,price,description,veg_nonveg,spice_level,restaurant name,location,contact,operating hour,dining rating,delivery rating,dish type,tag
Chicken Feast,Mini Hot & Fiery Cheesiken Rice,₹119,"Tender Chicken| Guntur Chilli Sauce| Molten Cheese with Rice & Veggies - Onion, Olive & Capsicum",Non-Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,cheap,"Chicken Feast | Mini Hot & Fiery Cheesiken Rice | ₹119 | Tender Chicken| Guntur Chilli Sauce| Molten Cheese with Rice & Veggies - Onion, Olive & Capsicum | Non-Veg | Spicy | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 119 | cheap"
Chicken Feast,Spicy Chicken Pops,₹119,Crispy Chicken Popcorn| Bold Chilli sprinkle| Fiery burst of flavour,Non-Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,cheap,"Chicken Feast | Spicy Chicken Pops | ₹119 | Crispy Chicken Popcorn| Bold Chilli sprinkle| Fiery burst of flavour | Non-Veg | Spicy | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 119 | cheap"
Chicken Feast,Spicy Chicken Meatballs,₹119,Tender & Juicy Meat Balls| Guntur Chilli Seasoning | Bliss for Chicken Lovers,Non-Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,cheap,"Chicken Feast | Spicy Chicken Meatballs | ₹119 | Tender & Juicy Meat Balls| Guntur Chilli Seasoning | Bliss for Chicken Lovers | Non-Veg | Spicy | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 119 | cheap"
Chicken Feast,Tangy Tomato Cheesiken,₹169,"Tender Chicken| Tangy Tomato Sauce| Molten Cheese| Crunchy Veggies - Onion, Paprika & Capsicum",Non-Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,cheap,"Chicken Feast | Tangy Tomato Cheesiken | ₹169 | Tender Chicken| Tangy Tomato Sauce| Molten Cheese| Crunchy Veggies - Onion, Paprika & Capsicum | Non-Veg | Normal | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 169 | cheap"
Chicken Feast,Garlic Cheesiken,₹169,"Tender Chicken| Creamy Garlic Sauce| Molten cheese| Crunchy Veggies - Onion, Paprika & Capsicum",Non-Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,cheap,"Chicken Feast | Garlic Cheesiken | ₹169 | Tender Chicken| Creamy Garlic Sauce| Molten cheese| Crunchy Veggies - Onion, Paprika & Capsicum | Non-Veg | Normal | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 169 | cheap"
Chicken Feast,Hot & Fiery Cheesiken,₹169,"Juicy Chicken| Spicy Guntur Chilli Sauce | Molten Cheese with Veggies - Onion, Black Olives & Capsicum",Non-Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,cheap,"Chicken Feast | Hot & Fiery Cheesiken | ₹169 | Juicy Chicken| Spicy Guntur Chilli Sauce | Molten Cheese with Veggies - Onion, Black Olives & Capsicum | Non-Veg | Spicy | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 169 | cheap"
Chicken Feast,Tangy Tomato Cheesiken Rice,₹219,"Tender Chicken| Zesty Tomato Sauce| Molten Cheese with Rice & Veggies - Onion, Paprika & Capsicum",Non-Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,cheap,"Chicken Feast | Tangy Tomato Cheesiken Rice | ₹219 | Tender Chicken| Zesty Tomato Sauce| Molten Cheese with Rice & Veggies - Onion, Paprika & Capsicum | Non-Veg | Normal | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 219 | cheap"
Chicken Feast,Garlic Cheesiken Rice,₹219,"Juicy Chicken| Creamy Garlic Sauce| Molten Cheese with Rice & Veggies - Onion, Jalapeno & Capsicum",Non-Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,cheap,"Chicken Feast | Garlic Cheesiken Rice | ₹219 | Juicy Chicken| Creamy Garlic Sauce| Molten Cheese with Rice & Veggies - Onion, Jalapeno & Capsicum | Non-Veg | Normal | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 219 | cheap"
Chicken Feast,Hot & Fiery Cheesiken Rice,₹219,"Tender Chicken| Guntur Chilli Sauce| Molten Cheese with Rice & Veggies - Onion, Olive & Capsicum",Non-Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,cheap,"Chicken Feast | Hot & Fiery Cheesiken Rice | ₹219 | Tender Chicken| Guntur Chilli Sauce| Molten Cheese with Rice & Veggies - Onion, Olive & Capsicum | Non-Veg | Spicy | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 219 | cheap"
Chicken Feast,Cream and Onion Dip,₹37.14,"A rich and creamy dip with a delicious blend of onion and spices, inspired by international flavors!",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,cheap,"Chicken Feast | Cream and Onion Dip | ₹37.14 | A rich and creamy dip with a delicious blend of onion and spices, inspired by international flavors! | Veg | Normal | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 37 | cheap"
Chicken Feast,Peri Peri Dip,₹37.14,A spicy and tangy dip with bold peri peri flavors!,Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,cheap,"Chicken Feast | Peri Peri Dip | ₹37.14 | A spicy and tangy dip with bold peri peri flavors! | Veg | Spicy | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 37 | cheap"
Chicken Feast,Korean Sweet Chilli Dip,₹37.14,A sweet and spicy dip inspired by bold Korean flavors!,Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,cheap,"Chicken Feast | Korean Sweet Chilli Dip | ₹37.14 | A sweet and spicy dip inspired by bold Korean flavors! | Veg | Spicy | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 37 | cheap"
Chicken Feast,Rich Garlic Dip,₹37.14,"A creamy dip with a rich, bold garlic flavor!",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,cheap,"Chicken Feast | Rich Garlic Dip | ₹37.14 | A creamy dip with a rich, bold garlic flavor! | Veg | Normal | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 37 | cheap"
Cheese Volcano,Cheese Volcano Peppy Paneer,₹329,"Centre loaded with Molten Cheese & topped with peppy Paneer, Capsicum & Red Paprika
*Contains non-edible container under the Pizza",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,expensive,"Cheese Volcano | Cheese Volcano Peppy Paneer | ₹329 | Centre loaded with Molten Cheese & topped with peppy Paneer, Capsicum & Red Paprika
*Contains non-edible container under the Pizza | Veg | Normal | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 329 | expensive"
Cheese Volcano,Cheese Volcano Farmhouse,₹329,"Centre loaded with Molten Cheese & topped with Onion, Capsicum, Tomato & Grilled Mushroom
*Contains non-edible container under the Pizza",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,expensive,"Cheese Volcano | Cheese Volcano Farmhouse | ₹329 | Centre loaded with Molten Cheese & topped with Onion, Capsicum, Tomato & Grilled Mushroom
*Contains non-edible container under the Pizza | Veg | Normal | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 329 | expensive"
Cheese Volcano,Cheese Volcano Veg Paradise,₹329,"Centre loaded with Molten Cheese & topped with Golden Corn, Black Olives, Capsicum & Red Paprika
*Contains non-edible container under the Pizza",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,expensive,"Cheese Volcano | Cheese Volcano Veg Paradise | ₹329 | Centre loaded with Molten Cheese & topped with Golden Corn, Black Olives, Capsicum & Red Paprika
*Contains non-edible container under the Pizza | Veg | Normal | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 329 | expensive"
Cheese Volcano,Corn & Cheese Volcano,₹329,"Centre loaded with Molten Cheese & topped with juicy Golden Corn
*Contains non-edible container under the Pizza",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,expensive,"Cheese Volcano | Corn & Cheese Volcano | ₹329 | Centre loaded with Molten Cheese & topped with juicy Golden Corn
*Contains non-edible container under the Pizza | Veg | Normal | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 329 | expensive"
Cheese Volcano,Cheese Volcano BBQ Chicken,₹379,"Centre loaded with Molten Cheese & topped with Pepper BBQ Chicken
*Contains non-edible container under the Pizza",Non-Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,expensive,"Cheese Volcano | Cheese Volcano BBQ Chicken | ₹379 | Centre loaded with Molten Cheese & topped with Pepper BBQ Chicken
*Contains non-edible container under the Pizza | Non-Veg | Normal | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 379 | expensive"
Cheese Volcano,Cheese Volcano Chicken Delight,₹379,"Centre loaded with Molten Cheese & topped with Pepper BBQ Chicken & Golden Corn
*Contains non-edible container under the Pizza",Non-Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,expensive,"Cheese Volcano | Cheese Volcano Chicken Delight | ₹379 | Centre loaded with Molten Cheese & topped with Pepper BBQ Chicken & Golden Corn
*Contains non-edible container under the Pizza | Non-Veg | Normal | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 379 | expensive"
Cheese Volcano,Cheese Volcano Double Chicken,₹379,"Centre loaded with Molten Cheese & topped with Pepper BBQ Chicken & Peri Peri Chicken.
*Contains non-edible container under the Pizza",Non-Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,expensive,"Cheese Volcano | Cheese Volcano Double Chicken | ₹379 | Centre loaded with Molten Cheese & topped with Pepper BBQ Chicken & Peri Peri Chicken.
*Contains non-edible container under the Pizza | Non-Veg | Spicy | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 379 | expensive"
Cheese Volcano,Cheese Volcano Blazing Chicken,₹379,"Centre loaded with Molten Cheese & topped with Chicken Keema & Red Paprika with our spicy Peri Peri Sauce
*Contains non-edible container under the Pizza",Non-Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,expensive,"Cheese Volcano | Cheese Volcano Blazing Chicken | ₹379 | Centre loaded with Molten Cheese & topped with Chicken Keema & Red Paprika with our spicy Peri Peri Sauce
*Contains non-edible container under the Pizza | Non-Veg | Spicy | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 379 | expensive"
Party Combo,Special Party for 4 (Veg) @Rs. 180 off,₹1009,Medium Peppy Paneer + Medium Farmhouse + Garlic Bread + 2 Carbonated Beverage (Beverage variant is subject to availability),Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,expensive,"Party Combo | Special Party for 4 (Veg) @Rs. 180 off | ₹1009 | Medium Peppy Paneer + Medium Farmhouse + Garlic Bread + 2 Carbonated Beverage (Beverage variant is subject to availability) | Veg | Normal | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 1009 | expensive"
Party Combo,Pizza Party for 4 (Veg) @Rs. 180 Off,₹999,Meal for 4: Regular Veg Extravaganza + Regular Indi Tandoori Paneer + Regular Farmhouse + Regular Veggie Paradise,Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,expensive,"Party Combo | Pizza Party for 4 (Veg) @Rs. 180 Off | ₹999 | Meal for 4: Regular Veg Extravaganza + Regular Indi Tandoori Paneer + Regular Farmhouse + Regular Veggie Paradise | Veg | Normal | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 999 | expensive"
Party Combo,Party for 4 (Veg) @Rs. 130 off,₹839,Meal for 4: Medium Margherita + Medium Farmhouse with Garlic Bread & 2 Carbonated Beverage (Beverage variant is subject to availability),Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,expensive,"Party Combo | Party for 4 (Veg) @Rs. 130 off | ₹839 | Meal for 4: Medium Margherita + Medium Farmhouse with Garlic Bread & 2 Carbonated Beverage (Beverage variant is subject to availability) | Veg | Normal | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 839 | expensive"
Party Combo,Extravaganza Party for 2 (Veg) @Rs. 110 off,₹709,Meal for 2: Regular Veg Extravaganza + Regular Indi Tandoori Paneer with Chocolava Cake & Carbonated Beverage (Beverage variant is subject to availability),Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",911332275420,10:00 AM - 11:00 PM,3.7,3.8,expensive,"Party Combo | Extravaganza Party for 2 (Veg) @Rs. 110 off | ₹709 | Meal for 2: Regular Veg Extravaganza + Regular Indi Tandoori Paneer with Chocolava Cake & Carbonated Beverage (Beverage variant is subject to availability) | Veg | Normal | Domino's Pizza | Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 911332275420 | 10:00 AM - 11:00 PM | 3.7 | 3.8 | 709 | expensive"
